"county","setback","horizontal","county_area_m2","drillable_surface_m2","drillable_underground_m2","drillable_surface_pct","drillable_underground_pct"
"Otero",250,0,3279997122.64107,2443877011.4163,2443877011.4163,0.745085108321215,0.745085108321215
"Otero",250,0.25,3279997122.64107,2443877011.4163,3276110544.39337,0.745085108321215,0.998815066567932
"Otero",250,0.5,3279997122.64107,2443877011.4163,3279094571.12748,0.745085108321215,0.999724831614221
"Otero",250,0.75,3279997122.64107,2443877011.4163,3279997122.64107,0.745085108321215,1
"Otero",250,1,3279997122.64107,2443877011.4163,3279997122.64107,0.745085108321215,1
"Otero",250,1.25,3279997122.64107,2443877011.4163,3279997122.64107,0.745085108321215,1
"Otero",250,1.5,3279997122.64107,2443877011.4163,3279997122.64107,0.745085108321215,1
"Otero",250,1.75,3279997122.64107,2443877011.4163,3279997122.64107,0.745085108321215,1
"Otero",250,2,3279997122.64107,2443877011.4163,3279997122.64107,0.745085108321215,1
"Otero",250,2.25,3279997122.64107,2443877011.4163,3279997122.64107,0.745085108321215,1
"Otero",250,2.5,3279997122.64107,2443877011.4163,3279997122.64107,0.745085108321215,1
"Otero",250,2.75,3279997122.64107,2443877011.4163,3279997122.64107,0.745085108321215,1
"Otero",250,3,3279997122.64107,2443877011.4163,3279997122.64107,0.745085108321215,1
"Otero",500,0,3279997122.64107,1913559747.64953,1913559747.64953,0.583402873874694,0.583402873874694
"Otero",500,0.25,3279997122.64107,1913559747.64953,3227289111.61303,0.583402873874694,0.983930470345779
"Otero",500,0.5,3279997122.64107,1913559747.64953,3277926740.55662,0.583402873874694,0.999368785396134
"Otero",500,0.75,3279997122.64107,1913559747.64953,3279997122.64107,0.583402873874694,1
"Otero",500,1,3279997122.64107,1913559747.64953,3279997122.64107,0.583402873874694,1
"Otero",500,1.25,3279997122.64107,1913559747.64953,3279997122.64107,0.583402873874694,1
"Otero",500,1.5,3279997122.64107,1913559747.64953,3279997122.64107,0.583402873874694,1
"Otero",500,1.75,3279997122.64107,1913559747.64953,3279997122.64107,0.583402873874694,1
"Otero",500,2,3279997122.64107,1913559747.64953,3279997122.64107,0.583402873874694,1
"Otero",500,2.25,3279997122.64107,1913559747.64953,3279997122.64107,0.583402873874694,1
"Otero",500,2.5,3279997122.64107,1913559747.64953,3279997122.64107,0.583402873874694,1
