"county","setback","horizontal","county_area_m2","drillable_surface_m2","drillable_underground_m2","drillable_surface_pct","drillable_underground_pct"
"Larimer",250,0,6815957535.32132,4060816353.49633,4060816353.49633,0.595780758969311,0.595780758969311
"Larimer",250,0.25,6815957535.32132,4060816353.49633,6794108540.42222,0.595780758969311,0.996794435002583
"Larimer",250,0.5,6815957535.32132,4060816353.49633,6815872287.19599,0.595780758969311,0.999987492861437
"Larimer",250,0.75,6815957535.32132,4060816353.49633,6815957535.32132,0.595780758969311,1
"Larimer",250,1,6815957535.32132,4060816353.49633,6815957535.32132,0.595780758969311,1
"Larimer",250,1.25,6815957535.32132,4060816353.49633,6815957535.32132,0.595780758969311,1
"Larimer",250,1.5,6815957535.32132,4060816353.49633,6815957535.32132,0.595780758969311,1
"Larimer",250,1.75,6815957535.32132,4060816353.49633,6815957535.32132,0.595780758969311,1
"Larimer",250,2,6815957535.32132,4060816353.49633,6815957535.32132,0.595780758969311,1
"Larimer",250,2.25,6815957535.32132,4060816353.49633,6815957535.32132,0.595780758969311,1
"Larimer",250,2.5,6815957535.32132,4060816353.49633,6815957535.32132,0.595780758969311,1
"Larimer",250,2.75,6815957535.32132,4060816353.49633,6815957535.32132,0.595780758969311,1
"Larimer",250,3,6815957535.32132,4060816353.49633,6815957535.32132,0.595780758969311,1
"Larimer",500,0,6815957535.32132,2363736151.96969,2363736151.96969,0.3467944363973,0.3467944363973
"Larimer",500,0.25,6815957535.32132,2363736151.96969,6567107207.50078,0.3467944363973,0.963490041343279
"Larimer",500,0.5,6815957535.32132,2363736151.96969,6782594725.90053,0.3467944363973,0.99510519112716
"Larimer",500,0.75,6815957535.32132,2363736151.96969,6813611206.37944,0.3467944363973,0.999655759454233
"Larimer",500,1,6815957535.32132,2363736151.96969,6815957366.07862,0.3467944363973,0.999999975169637
"Larimer",500,1.25,6815957535.32132,2363736151.96969,6815957535.32132,0.3467944363973,1
"Larimer",500,1.5,6815957535.32132,2363736151.96969,6815957535.32132,0.3467944363973,1
"Larimer",500,1.75,6815957535.32132,2363736151.96969,6815957535.32132,0.3467944363973,1
"Larimer",500,2,6815957535.32132,2363736151.96969,6815957535.32132,0.3467944363973,1
"Larimer",500,2.25,6815957535.32132,2363736151.96969,6815957535.32132,0.3467944363973,1
"Larimer",500,2.5,6815957535.32132,2363736151.96969,6815957535.32132,0.3467944363973,1
"Larimer",500,2.75,6815957535.32132,2363736151.96969,6815957535.32132,0.3467944363973,1
"Larimer",500,3,6815957535.32132,2363736151.96969,6815957535.32132,0.3467944363973,1
"Larimer",750,0,6815957535.32132,1414003910.60199,1414003910.60199,0.207454917856282,0.207454917856282
"Larimer",750,0.25,6815957535.32132,1414003910.60199,5343911413.82879,0.207454917856282,0.784029446506354
"Larimer",750,0.5,6815957535.32132,1414003910.60199,6406149871.87889,0.207454917856282,0.939875261646109
"Larimer",750,0.75,6815957535.32132,1414003910.60199,6689139206.59663,0.207454917856282,0.98139390862289
"Larimer",750,1,6815957535.32132,1414003910.60199,6777227220.51434,0.207454917856282,0.99431770010211
"Larimer",750,1.25,6815957535.32132,1414003910.60199,6806374334.73605,0.207454917856282,0.998594005239087
"Larimer",750,1.5,6815957535.32132,1414003910.60199,6814020652.43468,0.207454917856282,0.99971583113941
"Larimer",750,1.75,6815957535.32132,1414003910.60199,6815940930.84406,0.207454917856282,0.999997563881938
"Larimer",750,2,6815957535.32132,1414003910.60199,6815957535.32132,0.207454917856282,1
"Larimer",750,2.25,6815957535.32132,1414003910.60199,6815957535.32132,0.207454917856282,1
"Larimer",750,2.5,6815957535.32132,1414003910.60199,6815957535.32132,0.207454917856282,1
"Larimer",750,2.75,6815957535.32132,1414003910.60199,6815957535.32132,0.207454917856282,1
"Larimer",750,3,6815957535.32132,1414003910.60199,6815957535.32132,0.207454917856282,1
"Larimer",1000,0,6815957535.32132,888069209.364114,888069209.364114,0.130292655839184,0.130292655839184
"Larimer",1000,0.25,6815957535.32132,888069209.364114,3611450441.5556,0.130292655839184,0.529852250815901
"Larimer",1000,0.5,6815957535.32132,888069209.364114,5194787809.43385,0.130292655839184,0.762150847113361
"Larimer",1000,0.75,6815957535.32132,888069209.364114,5959039340.17069,0.130292655839184,0.874277650541401
"Larimer",1000,1,6815957535.32132,888069209.364114,6372651589.59185,0.130292655839184,0.934960576935494
"Larimer",1000,1.25,6815957535.32132,888069209.364114,6596500657.2447,0.130292655839184,0.967802487480392
"Larimer",1000,1.5,6815957535.32132,888069209.364114,6710185742.87038,0.130292655839184,0.984481741280983
"Larimer",1000,1.75,6815957535.32132,888069209.364114,6766063671.42215,0.130292655839184,0.992679845254227
"Larimer",1000,2,6815957535.32132,888069209.364114,6794242570.67309,0.130292655839184,0.996814099187721
"Larimer",1000,2.25,6815957535.32132,888069209.364114,6809269219.90119,0.130292655839184,0.99901872695282
"Larimer",1000,2.5,6815957535.32132,888069209.364114,6815001224.54396,0.130292655839184,0.999859695314648
